id,z,voxel_um,phi_abs_error,phi_bias,phi_pred,phi_real,mae,rmse,pearson,sigma_phi_noise,offset,scale,beta,d100,phi_pred_debiased,phi_abs_error_debiased,phi_abs_error_debiased_oracle
img_016.png,79.0,3.689582,1.0909194946289062,-1.0909194946289062,16.53298568725586,17.623905181884766,14.046749114990234,18.299272537231445,0.822819994482846,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.554985687255858,0.06891949462890778,0.11444911956787251
img_017.png,84.0,3.689582,0.7511138916015625,-0.7511138916015625,16.565082550048828,17.31619644165039,14.071109771728516,18.31584358215332,0.8212804575105462,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.587082550048827,0.27088610839843597,0.45425472259521626
img_018.png,89.0,3.689582,1.7873859405517578,-1.7873859405517578,16.373672485351562,18.16105842590332,13.935914993286133,18.055160522460938,0.8238026916509249,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.39567248535156,0.7653859405517593,0.582017326354979
img_019.png,94.0,3.689582,0.33078765869140625,0.33078765869140625,16.395164489746094,16.064376831054688,13.856569290161133,18.08506965637207,0.8217047497426259,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.417164489746092,1.3527876586914047,1.536156272888185
img_020.png,98.0,3.689582,0.14887237548828125,0.14887237548828125,16.308095932006836,16.159223556518555,13.930947303771973,18.142608642578125,0.8168071118243666,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.330095932006834,1.1708723754882797,1.35424098968506
img_021.png,103.0,3.689582,0.3333911895751953,0.3333911895751953,16.77055549621582,16.437164306640625,14.398515701293945,18.822952270507812,0.8129415045659955,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.79255549621582,1.3553911895751938,1.538759803771974
img_022.png,108.0,3.689582,0.00885009765625,-0.00885009765625,16.711971282958984,16.720821380615234,14.461573600769043,18.921306610107422,0.8161041225144176,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.733971282958983,1.0131499023437485,1.1965185165405288
img_023.png,112.0,3.689582,0.31329345703125,0.31329345703125,16.746803283691406,16.433509826660156,14.45018196105957,18.818605422973633,0.807344430995319,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.768803283691405,1.3352934570312485,1.5186620712280288
img_024.png,117.0,3.689582,1.1907958984375,-1.1907958984375,16.50203514099121,17.69283103942871,14.61187744140625,18.985565185546875,0.7986021363211344,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.52403514099121,0.16879589843750153,0.014572715759278765
img_025.png,122.0,3.689582,0.45297908782958984,0.45297908782958984,16.40359115600586,15.95061206817627,14.84371280670166,19.42045021057129,0.7934265199617435,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.425591156005858,1.4749790878295883,1.6583477020263686
img_026.png,126.0,3.689582,0.35825347900390625,0.35825347900390625,16.31903839111328,15.960784912109375,14.676849365234375,19.17626953125,0.7926936949076825,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.34103839111328,1.3802534790039047,1.563622093200685
img_027.png,131.0,3.689582,0.6262216567993164,0.6262216567993164,16.174949645996094,15.548727989196777,14.39832592010498,18.76428985595703,0.7969022457354229,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.196949645996092,1.6482216567993149,1.8315902709960952
img_028.png,136.0,3.689582,0.9640960693359375,-0.9640960693359375,16.14708709716797,17.111183166503906,14.362457275390625,18.6113338470459,0.8013664227743634,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.169087097167967,0.057903930664060965,0.24127254486084126
img_029.png,140.0,3.689582,0.2727375030517578,-0.2727375030517578,16.147851943969727,16.420589447021484,14.295353889465332,18.50763511657715,0.8042443749783605,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.169851943969725,0.7492624969482407,0.932631111145021
img_030.png,145.0,3.689582,0.8462505340576172,-0.8462505340576172,16.623943328857422,17.47019386291504,14.85649585723877,19.278474807739258,0.8030956788462196,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.64594332885742,0.17574946594238128,0.3591180801391616
img_031.png,150.0,3.689582,1.1487236022949219,-1.1487236022949219,16.35739517211914,17.506118774414062,14.745426177978516,19.181020736694336,0.8025985512053324,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.37939517211914,0.1267236022949234,0.05664501190185689
img_032.png,154.0,3.689582,0.6961174011230469,-0.6961174011230469,16.325448989868164,17.02156639099121,15.004390716552734,19.54153060913086,0.8018168413635558,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.347448989868163,0.3258825988769516,0.5092512130737319
img_033.png,159.0,3.689582,1.1236286163330078,-1.1236286163330078,16.67122459411621,17.79485321044922,15.305217742919922,19.799457550048828,0.81497411804396,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.69322459411621,0.10162861633300935,0.08173999786377095
img_034.png,164.0,3.689582,2.2141342163085938,-2.2141342163085938,16.447538375854492,18.661672592163086,15.220951080322266,19.62017059326172,0.8101174119569206,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.46953837585449,1.1921342163085953,1.008765602111815
img_035.png,169.0,3.689582,1.7519874572753906,-1.7519874572753906,16.31654167175293,18.06852912902832,15.337642669677734,19.834001541137695,0.8046256455378313,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.338541671752928,0.7299874572753922,0.5466188430786119
img_036.png,173.0,3.689582,0.8477821350097656,-0.8477821350097656,16.53553009033203,17.383312225341797,15.394001960754395,19.963102340698242,0.8009379730380531,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.55753009033203,0.17421786499023284,0.35758647918701314
img_037.png,178.0,3.689582,2.8868141174316406,-2.8868141174316406,16.28847312927246,19.1752872467041,15.82789421081543,20.543569564819336,0.8094883526544692,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.31047312927246,1.8648141174316422,1.6814455032348619
img_038.png,183.0,3.689582,3.000185012817383,-3.000185012817383,16.503305435180664,19.503490447998047,15.14535140991211,19.649303436279297,0.8079032720819511,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.525305435180663,1.9781850128173843,1.794816398620604
img_039.png,187.0,3.689582,1.6173686981201172,-1.6173686981201172,16.497661590576172,18.11503028869629,15.502058029174805,20.209611892700195,0.8085924390708615,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.51966159057617,0.5953686981201187,0.4120000839233384
img_040.png,192.0,3.689582,2.370443344116211,-2.370443344116211,16.69017791748047,19.06062126159668,15.339969635009766,19.926584243774414,0.8081806245331673,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.712177917480467,1.3484433441162125,1.1650747299194322
img_041.png,197.0,3.689582,2.8125648498535156,-2.8125648498535156,16.683536529541016,19.49610137939453,15.37172794342041,19.870376586914062,0.8096135324794251,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.705536529541014,1.7905648498535172,1.6071962356567369
img_042.png,201.0,3.689582,2.5663795471191406,-2.5663795471191406,16.60409164428711,19.17047119140625,15.200169563293457,19.666934967041016,0.8133560015365147,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.626091644287108,1.5443795471191422,1.3610109329223619
img_043.png,206.0,3.689582,2.464986801147461,-2.464986801147461,16.536304473876953,19.001291275024414,15.126827239990234,19.59186363220215,0.8150046547860165,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.55830447387695,1.4429868011474625,1.2596181869506822
img_044.png,211.0,3.689582,1.6966018676757812,-1.6966018676757812,16.60858726501465,18.30518913269043,15.01862621307373,19.4713077545166,0.8068472409259033,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.630587265014647,0.6746018676757828,0.4912332534790025
img_045.png,215.0,3.689582,2.616222381591797,-2.616222381591797,16.629030227661133,19.24525260925293,15.519636154174805,20.017736434936523,0.8032870234106824,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.65103022766113,1.5942223815917984,1.410853767395018
img_046.png,220.0,3.689582,3.1703128814697266,-3.1703128814697266,16.691205978393555,19.86151885986328,15.480876922607422,19.91065788269043,0.8010009713720994,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.713205978393553,2.148312881469728,1.9649442672729478
img_047.png,225.0,3.689582,1.1927032470703125,-1.1927032470703125,16.446992874145508,17.63969612121582,15.439741134643555,19.974424362182617,0.7981263938357931,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.468992874145506,0.17070324707031403,0.012665367126466265
img_048.png,229.0,3.689582,1.7845325469970703,-1.7845325469970703,16.5362491607666,18.320781707763672,15.841339111328125,20.603206634521484,0.7972405479640499,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.5582491607666,0.7625325469970718,0.5791639328002915
img_049.png,234.0,3.689582,1.8104610443115234,-1.8104610443115234,16.43338394165039,18.243844985961914,15.70424747467041,20.642623901367188,0.7866947156969193,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.45538394165039,0.788461044311525,0.6050924301147447
img_050.png,239.0,3.689582,1.9097213745117188,-1.9097213745117188,16.449928283691406,18.359649658203125,15.57927417755127,20.663169860839844,0.7905895190934383,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.471928283691405,0.8877213745117203,0.70435276031494
img_051.png,244.0,3.689582,1.7293510437011719,-1.7293510437011719,16.55532455444336,18.28467559814453,15.776190757751465,21.262435913085938,0.7954942096557345,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.577324554443358,0.7073510437011734,0.5239824295043931
img_052.png,248.0,3.689582,3.332599639892578,-3.332599639892578,16.77252960205078,20.10512924194336,15.40211296081543,20.65558624267578,0.8064922521665139,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.79452960205078,2.3105996398925797,2.1272310256957994
img_053.png,253.0,3.689582,3.193380355834961,-3.193380355834961,17.046226501464844,20.239606857299805,15.043270111083984,20.089645385742188,0.8163576782001282,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,18.068226501464842,2.1713803558349625,1.9880117416381822
img_054.png,258.0,3.689582,2.142047882080078,-2.142047882080078,17.042631149291992,19.18467903137207,14.15049934387207,18.849592208862305,0.8247594831457423,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,18.06463114929199,1.1200478820800797,0.9366792678832994
img_055.png,262.0,3.689582,0.43884849548339844,-0.43884849548339844,16.883222579956055,17.322071075439453,14.022907257080078,18.68246078491211,0.8301900715268907,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.905222579956053,0.5831515045166,0.7665201187133803
img_056.png,267.0,3.689582,1.756326675415039,-1.756326675415039,16.88538360595703,18.64171028137207,13.575953483581543,17.909515380859375,0.8329923985695207,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.90738360595703,0.7343266754150406,0.5509580612182603
img_057.png,272.0,3.689582,1.7577896118164062,-1.7577896118164062,16.763763427734375,18.52155303955078,13.56017780303955,17.854511260986328,0.8270752147359514,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.785763427734373,0.7357896118164078,0.5524209976196275
img_058.png,276.0,3.689582,1.5321636199951172,-1.5321636199951172,16.734994888305664,18.26715850830078,13.405323028564453,17.57267189025879,0.8338987187849254,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.756994888305663,0.5101636199951187,0.3267950057983384
img_059.png,281.0,3.689582,1.4798564910888672,-1.4798564910888672,16.756067276000977,18.235923767089844,13.574199676513672,17.70346450805664,0.8328563554378877,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.778067276000975,0.4578564910888687,0.2744878768920884
img_060.png,286.0,3.689582,1.3435325622558594,-1.3435325622558594,16.62179946899414,17.96533203125,13.785578727722168,17.827274322509766,0.8272998616442337,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.64379946899414,0.3215325622558609,0.1381639480590806
img_061.png,290.0,3.689582,1.5589046478271484,-1.5589046478271484,16.54393768310547,18.102842330932617,14.026291847229004,18.199987411499023,0.8253365159250439,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.565937683105467,0.53690464782715,0.3535360336303697
img_062.png,295.0,3.689582,2.052631378173828,-2.052631378173828,16.514455795288086,18.567087173461914,13.67601203918457,17.677499771118164,0.8303976633438264,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.536455795288084,1.0306313781738297,0.8472627639770494
img_063.png,300.0,3.689582,2.9100265502929688,-2.9100265502929688,16.302471160888672,19.21249771118164,13.432157516479492,17.343435287475586,0.8391142389273877,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.32447116088867,1.8880265502929703,1.70465793609619
img_064.png,304.0,3.689582,1.7139129638671875,-1.7139129638671875,16.030275344848633,17.74418830871582,12.88014030456543,16.652772903442383,0.8427939510129112,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.05227534484863,0.691912963867189,0.5085443496704087
img_065.png,309.0,3.689582,1.1180419921875,-1.1180419921875,16.112918853759766,17.230960845947266,12.485298156738281,16.236492156982422,0.845033562320048,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.134918853759764,0.09604199218750153,0.08732662200927876
img_066.png,314.0,3.689582,1.690216064453125,-1.690216064453125,16.280067443847656,17.97028350830078,12.448999404907227,16.167360305786133,0.8446663691099578,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.302067443847655,0.6682160644531265,0.48484745025634624
img_067.png,319.0,3.689582,1.677947998046875,-1.677947998046875,16.67504119873047,18.352989196777344,12.370128631591797,16.11138343811035,0.8454198169792407,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.697041198730467,0.6559479980468765,0.47257938385009624
img_068.png,323.0,3.689582,0.9097995758056641,-0.9097995758056641,16.246322631835938,17.1561222076416,12.358811378479004,16.210464477539062,0.8458300316713654,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.268322631835936,0.1122004241943344,0.2955690383911147
img_069.png,328.0,3.689582,0.8489265441894531,-0.8489265441894531,16.197816848754883,17.046743392944336,12.324592590332031,16.365747451782227,0.8480221992199436,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.21981684875488,0.17307345581054534,0.35644207000732564
img_070.png,333.0,3.689582,0.028186798095703125,-0.028186798095703125,15.948240280151367,15.97642707824707,12.184032440185547,16.15972328186035,0.8554472928538099,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,16.970240280151366,0.9938132019042953,1.1771818161010756
img_071.png,337.0,3.689582,0.8855743408203125,-0.8855743408203125,15.871156692504883,16.756731033325195,12.35495376586914,16.518457412719727,0.8500532510437818,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,16.89315669250488,0.13642565917968597,0.31979427337646626
img_072.png,342.0,3.689582,0.973973274230957,-0.973973274230957,15.747244834899902,16.72121810913086,12.633566856384277,16.918163299560547,0.8456234051596407,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,16.7692448348999,0.048026725769041434,0.23139533996582173
img_073.png,347.0,3.689582,0.6271171569824219,-0.6271171569824219,16.00589942932129,16.63301658630371,12.656001091003418,17.06183433532715,0.8471513093795279,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.027899429321288,0.3948828430175766,0.5782514572143569
img_074.png,351.0,3.689582,1.4816036224365234,-1.4816036224365234,16.165990829467773,17.647594451904297,12.66305160522461,16.99899673461914,0.8487654132584477,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.187990829467772,0.459603622436525,0.2762350082397447
img_075.png,356.0,3.689582,2.5761165618896484,-2.5761165618896484,16.382658004760742,18.95877456665039,12.742178916931152,16.988697052001953,0.8489442207566271,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.40465800476074,1.55411656188965,1.3707479476928697
img_076.png,361.0,3.689582,1.10919189453125,-1.10919189453125,16.559768676757812,17.668960571289062,12.887237548828125,17.227123260498047,0.8479570275388606,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.58176867675781,0.08719189453125153,0.09617671966552876
img_077.png,365.0,3.689582,3.070201873779297,-3.070201873779297,16.48400115966797,19.554203033447266,12.926138877868652,17.163280487060547,0.843666798386317,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.506001159667967,2.0482018737792984,1.864833259582518
img_078.png,370.0,3.689582,0.9035682678222656,-0.9035682678222656,16.251848220825195,17.15541648864746,12.944262504577637,17.26556396484375,0.8391462593705168,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.273848220825194,0.11843173217773284,0.30180034637451314
img_079.png,375.0,3.689582,2.246488571166992,-2.246488571166992,16.37378692626953,18.620275497436523,13.417339324951172,17.920961380004883,0.8357226823776431,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.39578692626953,1.2244885711669937,1.0411199569702134
img_080.png,379.0,3.689582,1.8150768280029297,-1.8150768280029297,16.196428298950195,18.011505126953125,13.262064933776855,17.736719131469727,0.837664611690076,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.218428298950194,0.7930768280029312,0.6097082138061509
img_081.png,384.0,3.689582,1.9100170135498047,-1.9100170135498047,16.1690673828125,18.079084396362305,13.098090171813965,17.275407791137695,0.8406610222067762,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.1910673828125,0.8880170135498062,0.7046483993530259
img_082.png,389.0,3.689582,1.3769817352294922,-1.3769817352294922,16.123008728027344,17.499990463256836,13.107123374938965,17.223665237426758,0.8330009886691313,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.145008728027342,0.3549817352294937,0.17161312103271342
img_083.png,394.0,3.689582,0.12900161743164062,0.12900161743164062,16.10783576965332,15.97883415222168,13.162644386291504,17.351593017578125,0.8318571255652256,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.12983576965332,1.151001617431639,1.3343702316284194
img_084.png,398.0,3.689582,0.48314857482910156,-0.48314857482910156,15.84535026550293,16.32849884033203,12.54384994506836,16.549314498901367,0.8348768965805038,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,16.867350265502928,0.5388514251708969,0.7222200393676772
img_085.png,403.0,3.689582,0.7891130447387695,0.7891130447387695,16.11252784729004,15.32341480255127,12.862483978271484,16.963909149169922,0.8360891483157217,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.134527847290038,1.811113044738768,1.9944816589355483
img_086.png,408.0,3.689582,0.5409336090087891,-0.5409336090087891,16.26937484741211,16.8103084564209,12.607308387756348,16.489843368530273,0.8359515080760175,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.291374847412108,0.4810663909912094,0.6644350051879897
img_087.png,412.0,3.689582,0.2807579040527344,-0.2807579040527344,16.46149444580078,16.742252349853516,12.721940994262695,16.635351181030273,0.8324083089539072,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.48349444580078,0.7412420959472641,0.9246107101440444
img_088.png,417.0,3.689582,1.409688949584961,-1.409688949584961,16.439510345458984,17.849199295043945,12.794166564941406,16.60989761352539,0.8346161513768763,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.461510345458983,0.3876889495849625,0.20432033538818217
img_089.png,422.0,3.689582,0.9110813140869141,-0.9110813140869141,16.572221755981445,17.48330307006836,12.887638092041016,16.770587921142578,0.8462475054408115,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.594221755981444,0.1109186859130844,0.2942873001098647
img_090.png,426.0,3.689582,1.0312767028808594,-1.0312767028808594,16.57638168334961,17.60765838623047,12.885237693786621,16.830955505371094,0.8505638877783154,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.598381683349608,0.00927670288086091,0.1740919113159194
img_091.png,431.0,3.689582,1.9162425994873047,-1.9162425994873047,16.65778923034668,18.574031829833984,12.695277214050293,16.610069274902344,0.8543850196805236,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.679789230346678,0.8942425994873062,0.7108739852905259
img_092.png,436.0,3.689582,2.1209259033203125,-2.1209259033203125,16.535303115844727,18.65622901916504,12.705018997192383,16.821918487548828,0.8486205128269136,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.557303115844725,1.098925903320314,0.9155572891235337
img_093.png,440.0,3.689582,1.6768302917480469,-1.6768302917480469,16.57599639892578,18.252826690673828,12.66407299041748,16.99985694885254,0.8448999423681113,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.59799639892578,0.6548302917480484,0.4714616775512681
img_094.png,445.0,3.689582,1.7634201049804688,-1.7634201049804688,16.634521484375,18.39794158935547,12.928741455078125,17.51764678955078,0.8432828399602239,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.656521484375,0.7414201049804703,0.55805149078369
img_095.png,450.0,3.689582,2.772207260131836,-2.772207260131836,16.4912166595459,19.263423919677734,12.883575439453125,17.481294631958008,0.8411449903492856,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.513216659545897,1.7502072601318375,1.5668386459350572
img_096.png,454.0,3.689582,1.951028823852539,-1.951028823852539,16.276626586914062,18.2276554107666,12.999845504760742,17.641761779785156,0.8389307912873337,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.29862658691406,0.9290288238525406,0.7456602096557603
img_097.png,459.0,3.689582,2.4667091369628906,-2.4667091369628906,16.28083038330078,18.747539520263672,13.42473030090332,18.034358978271484,0.8379338063187753,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.30283038330078,1.4447091369628922,1.2613405227661119
img_098.png,464.0,3.689582,2.5427322387695312,-2.5427322387695312,16.111572265625,18.65430450439453,13.359827041625977,17.68810272216797,0.8401850828875463,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.133572265625,1.5207322387695328,1.3373636245727525
img_099.png,469.0,3.689582,2.974515914916992,-2.974515914916992,16.35228729248047,19.32680320739746,13.732510566711426,18.023616790771484,0.838319133135178,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5,17.374287292480467,1.9525159149169937,1.7691473007202134
