id,sample,z,voxel_um,phi_abs_error,phi_bias,phi_pred,phi_real,mae,rmse,pearson,sigma_phi_noise,offset,scale,beta,d100
img_030.png,university,306,3.689582,1.0662860870361328,-1.0662860870361328,16.147499084472656,17.21378517150879,12.699666023254395,16.49161720275879,0.8433179255823122,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_031.png,skoltech,899,3.0,0.8337192535400391,-0.8337192535400391,12.649632453918457,13.483351707458496,5.938745498657227,8.858439445495605,0.886300772160341,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_032.png,skoltech,763,3.0,1.2324676513671875,-1.2324676513671875,12.03960132598877,13.272068977355957,6.353430271148682,10.325996398925781,0.8442527233154741,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_033.png,skoltech,785,3.0,1.1353845596313477,-1.1353845596313477,12.518138885498047,13.653523445129395,5.923312187194824,8.905535697937012,0.8850192694359603,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_034.png,skoltech,796,3.0,1.410170555114746,-1.410170555114746,12.34907054901123,13.759241104125977,5.861337184906006,8.839837074279785,0.8930445360291285,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_035.png,university,399,3.689582,0.6080760955810547,-0.6080760955810547,15.783449172973633,16.391525268554688,12.55324649810791,16.516298294067383,0.8365414314684078,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_036.png,university,19,3.689582,0.40736961364746094,0.40736961364746094,16.34589195251465,15.938522338867188,14.245317459106445,18.5307559967041,0.8150660969961627,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_037.png,skoltech,880,3.0,1.0027132034301758,-1.0027132034301758,12.563950538635254,13.56666374206543,5.931800842285156,9.65997314453125,0.8798009962985218,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_038.png,university,445,3.689582,1.7634201049804688,-1.7634201049804688,16.634521484375,18.39794158935547,12.928741455078125,17.51764678955078,0.8432828399602239,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_039.png,skoltech,884,3.0,0.8893890380859375,-0.8893890380859375,12.687000274658203,13.57638931274414,5.824197769165039,9.108254432678223,0.8917228817035403,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_040.png,university,297,3.689582,2.1876754760742188,-2.1876754760742188,16.390336990356445,18.578012466430664,13.597675323486328,17.592853546142578,0.8339372843096124,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_041.png,skoltech,752,3.0,0.8655281066894531,-0.8655281066894531,12.742805480957031,13.608333587646484,6.207057952880859,9.818856239318848,0.86472801333719,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_042.png,skoltech,745,3.0,0.8537969589233398,-0.8537969589233398,12.866433143615723,13.720230102539062,5.912042617797852,9.24485969543457,0.8789582083065218,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_043.png,university,278,3.689582,1.7181816101074219,-1.7181816101074219,16.789260864257812,18.507442474365234,13.738788604736328,18.02049446105957,0.8322343586948607,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_044.png,skoltech,738,3.0,0.541193962097168,-0.541193962097168,13.10037899017334,13.641572952270508,6.029903888702393,9.576373100280762,0.8789768517954072,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_045.png,university,287,3.689582,0.6031074523925781,-0.6031074523925781,16.611976623535156,17.215084075927734,14.034002304077148,18.212158203125,0.8246338826076632,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_046.png,skoltech,866,3.0,0.7792882919311523,-0.7792882919311523,12.644224166870117,13.42351245880127,5.871236324310303,8.985506057739258,0.8891842027289525,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_047.png,skoltech,793,3.0,1.219395637512207,-1.219395637512207,12.516768455505371,13.736164093017578,5.822835445404053,8.840860366821289,0.8917961943948766,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_048.png,university,186,3.689582,2.114255905151367,-2.114255905151367,16.548728942871094,18.66298484802246,15.557353019714355,20.27634048461914,0.8073427247158329,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_049.png,skoltech,730,3.0,0.5830583572387695,-0.5830583572387695,12.95664119720459,13.53969955444336,6.201578140258789,9.728615760803223,0.8783676502531591,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_050.png,skoltech,840,3.0,1.2597732543945312,-1.2597732543945312,12.040760040283203,13.300533294677734,5.8520355224609375,9.200348854064941,0.8829801720911308,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_051.png,university,380,3.689582,2.3238697052001953,-2.3238697052001953,16.253978729248047,18.577848434448242,13.267231941223145,17.6485652923584,0.836994777179933,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_052.png,skoltech,833,3.0,1.2792930603027344,-1.2792930603027344,12.058586120605469,13.337879180908203,5.9243621826171875,9.181020736694336,0.8894555164138341,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_053.png,university,148,3.689582,1.1878471374511719,-1.1878471374511719,16.398473739624023,17.586320877075195,14.829973220825195,19.277721405029297,0.8029001065835953,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_054.png,skoltech,800,3.0,1.0724096298217773,-1.0724096298217773,12.691009521484375,13.763419151306152,5.877754211425781,8.781801223754883,0.894937503230921,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_055.png,skoltech,789,3.0,1.201070785522461,-1.201070785522461,12.507017135620117,13.708087921142578,5.809076309204102,8.776126861572266,0.890936631685961,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_056.png,university,232,3.689582,2.078634262084961,-2.078634262084961,16.49999237060547,18.57862663269043,15.812994956970215,20.669925689697266,0.7921597766247586,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_057.png,university,454,3.689582,1.951028823852539,-1.951028823852539,16.276626586914062,18.2276554107666,12.999845504760742,17.641761779785156,0.8389307912873337,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_058.png,skoltech,782,3.0,1.2859535217285156,-1.2859535217285156,12.305146217346191,13.591099739074707,6.155972957611084,9.350343704223633,0.8743677577845731,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_059.png,university,334,3.689582,1.0698442459106445,-1.0698442459106445,15.951088905334473,17.020933151245117,12.17800235748291,16.175573348999023,0.8539708450632516,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_060.png,university,167,3.689582,1.6059646606445312,-1.6059646606445312,16.275300979614258,17.88126564025879,15.054909706115723,19.487510681152344,0.8051915851256165,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_061.png,skoltech,877,3.0,0.9311609268188477,-0.9311609268188477,12.619291305541992,13.55045223236084,5.929697513580322,9.893232345581055,0.8754466207651059,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_062.png,university,223,3.689582,1.2981414794921875,-1.2981414794921875,16.635520935058594,17.93366241455078,15.33664321899414,19.762697219848633,0.7977851563289905,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_063.png,university,195,3.689582,3.2965335845947266,-3.2965335845947266,16.698150634765625,19.99468421936035,15.304987907409668,19.87026596069336,0.8127522827556457,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_064.png,university,352,3.689582,2.1427154541015625,-2.1427154541015625,16.284143447875977,18.42685890197754,12.745210647583008,17.09113883972168,0.8480642773542753,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_065.png,skoltech,741,3.0,0.9495649337768555,-0.9495649337768555,12.73885440826416,13.688419342041016,5.929734230041504,9.40316390991211,0.8771354572953413,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_066.png,university,325,3.689582,0.9899024963378906,-0.9899024963378906,16.27443504333496,17.26433753967285,12.395039558410645,16.4217529296875,0.8407697604983005,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_067.png,university,74,3.689582,0.5542240142822266,-0.5542240142822266,16.58155632019043,17.135780334472656,14.755741119384766,19.198253631591797,0.8248039970645411,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_068.png,skoltech,847,3.0,1.1915483474731445,-1.1915483474731445,12.052356719970703,13.243905067443848,6.046052932739258,9.32472038269043,0.8808600871682829,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_069.png,skoltech,807,3.0,0.7225160598754883,-0.7225160598754883,12.979764938354492,13.70228099822998,5.836984634399414,8.650567054748535,0.8993118979684038,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_070.png,university,408,3.689582,0.5409336090087891,-0.5409336090087891,16.26937484741211,16.8103084564209,12.607308387756348,16.489843368530273,0.8359515080760175,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_071.png,university,93,3.689582,0.6532878875732422,-0.6532878875732422,16.420495986938477,17.07378387451172,13.947808265686035,18.141407012939453,0.820678317067841,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_072.png,skoltech,778,3.0,1.1632251739501953,-1.1632251739501953,12.350343704223633,13.513568878173828,6.05769157409668,9.071090698242188,0.8850577627562524,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_073.png,skoltech,836,3.0,1.1916170120239258,-1.1916170120239258,12.130699157714844,13.32231616973877,5.983813762664795,9.331721305847168,0.881212264128643,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_074.png,university,389,3.689582,1.3769817352294922,-1.3769817352294922,16.123008728027344,17.499990463256836,13.107123374938965,17.223665237426758,0.8330009886691313,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_075.png,skoltech,851,3.0,0.7969894409179688,-0.7969894409179688,12.453829765319824,13.250819206237793,5.9641242027282715,8.980812072753906,0.8918080071659054,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_076.png,skoltech,891,3.0,1.0073261260986328,-1.0073261260986328,12.475672721862793,13.482998847961426,5.845475196838379,8.98095989227295,0.8880884739859147,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_077.png,skoltech,749,3.0,0.6798162460327148,-0.6798162460327148,13.018299102783203,13.698115348815918,6.137035369873047,9.768016815185547,0.8678023076607042,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_078.png,skoltech,756,3.0,1.1550397872924805,-1.1550397872924805,12.359505653381348,13.514545440673828,6.345141410827637,10.180563926696777,0.8521183214476327,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_079.png,university,436,3.689582,2.1209259033203125,-2.1209259033203125,16.535303115844727,18.65622901916504,12.705018997192383,16.821918487548828,0.8486205128269136,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_080.png,skoltech,862,3.0,0.7721395492553711,-0.7721395492553711,12.572957038879395,13.345096588134766,5.957775592803955,8.947563171386719,0.8886359014424351,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_081.png,skoltech,804,3.0,1.2760772705078125,-1.2760772705078125,12.448116302490234,13.724193572998047,5.862733840942383,8.868115425109863,0.8924812212202756,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_082.png,university,241,3.689582,2.6797237396240234,-2.6797237396240234,16.43260383605957,19.112327575683594,15.775299072265625,21.08130645751953,0.7941375983849662,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_083.png,university,56,3.689582,1.0342483520507812,-1.0342483520507812,16.65388298034668,17.68813133239746,14.287477493286133,18.566497802734375,0.8271418560344402,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_084.png,skoltech,811,3.0,0.04222869873046875,-0.04222869873046875,13.658086776733398,13.700315475463867,6.040075302124023,8.850381851196289,0.9006937295127982,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_085.png,university,121,3.689582,0.5815601348876953,-0.5815601348876953,16.427734375,17.009294509887695,14.764461517333984,19.313308715820312,0.7910057147279269,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_086.png,university,65,3.689582,1.0056304931640625,-1.0056304931640625,16.56078338623047,17.56641387939453,14.460856437683105,18.902509689331055,0.8133474997698645,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_087.png,university,130,3.689582,0.7271327972412109,-0.7271327972412109,16.242942810058594,16.970075607299805,14.28939437866211,18.541629791259766,0.7967670583615439,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_088.png,university,269,3.689582,0.71826171875,-0.71826171875,16.81801986694336,17.53628158569336,13.705587387084961,18.134531021118164,0.8313967304184292,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_089.png,skoltech,723,3.0,0.9265737533569336,-0.9265737533569336,12.69915771484375,13.625731468200684,5.892802715301514,8.941439628601074,0.8942960849489976,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_090.png,skoltech,888,3.0,0.7850522994995117,-0.7850522994995117,12.738608360290527,13.523660659790039,5.936666488647461,9.134944915771484,0.8872964557231586,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_091.png,skoltech,825,3.0,1.160141944885254,-1.160141944885254,12.336639404296875,13.496781349182129,5.9167022705078125,9.188122749328613,0.8877920336094536,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_092.png,skoltech,869,3.0,0.7589740753173828,-0.7589740753173828,12.72197437286377,13.480948448181152,5.746448516845703,9.111689567565918,0.8899620170159023,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_093.png,university,10,3.689582,0.42170143127441406,0.42170143127441406,16.157268524169922,15.735567092895508,14.57297420501709,19.031246185302734,0.8095195662042838,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_094.png,skoltech,720,3.0,1.0794553756713867,-1.0794553756713867,12.510600090026855,13.590055465698242,5.8694167137146,9.008559226989746,0.8906895858590193,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_095.png,skoltech,760,3.0,1.4192438125610352,-1.4192438125610352,11.93213939666748,13.351383209228516,6.275950908660889,10.253676414489746,0.8463971609079672,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_096.png,university,37,3.689582,0.2695159912109375,0.2695159912109375,16.40202522277832,16.132509231567383,13.6760835647583,17.811782836914062,0.8216638226258488,12.92148515046923,17266.614103300002,21205.407,30.0,13852.5
img_097.png,skoltech,844,3.0,1.2251291275024414,-1.2251291275024414,12.027962684631348,13.253091812133789,6.071767330169678,9.49205207824707,0.8735540041764457,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_098.png,skoltech,873,3.0,0.9655656814575195,-0.9655656814575195,12.565692901611328,13.531258583068848,5.748802185058594,9.487863540649414,0.885146351376218,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
img_099.png,skoltech,818,3.0,0.3634214401245117,-0.3634214401245117,13.21721363067627,13.580635070800781,5.974096298217773,8.973372459411621,0.894439266173734,3.5010083399067398,7381.490499187176,4797.057954421177,265.5,3133.69431607666
