id,base_id,z,corruption,severity,level,phi_real,voxel_um,offset,scale,beta,d100,sigma_phi_noise,ood_score
img_0012.png,img_094.png,720,noise,2,0.02,13.590055465698242,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.17715397477149963
img_0013.png,img_094.png,720,noise,3,0.04,13.590055465698242,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.19342079758644104
img_0014.png,img_094.png,720,noise,4,0.08,13.590055465698242,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.23958918452262878
img_0015.png,img_094.png,720,noise,5,0.15,13.590055465698242,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2860755920410156
img_0016.png,img_094.png,720,blur,1,0.5,13.590055465698242,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.16998788714408875
img_0017.png,img_094.png,720,blur,2,1.0,13.590055465698242,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.17163313925266266
img_0018.png,img_094.png,720,blur,3,2.0,13.590055465698242,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.22211000323295593
img_0019.png,img_094.png,720,blur,4,3.5,13.590055465698242,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2712708115577698
img_0020.png,img_094.png,720,blur,5,6.0,13.590055465698242,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.3300701677799225
img_0021.png,img_094.png,720,resolution,1,1.5,13.590055465698242,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.18218237161636353
img_0022.png,img_094.png,720,resolution,2,2.0,13.590055465698242,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.17620891332626343
img_0023.png,img_094.png,720,resolution,3,3.0,13.590055465698242,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.18997211754322052
img_0024.png,img_094.png,720,resolution,4,4.0,13.590055465698242,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.20418058335781097
img_0025.png,img_094.png,720,resolution,5,6.0,13.590055465698242,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2515454590320587
img_0026.png,img_049.png,730,clean,0,0.0,13.53969955444336,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.1884501874446869
img_0027.png,img_049.png,730,brightness,1,0.02,13.53969955444336,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.1885881870985031
img_0028.png,img_049.png,730,brightness,2,0.05,13.53969955444336,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.1901497095823288
img_0029.png,img_049.png,730,brightness,3,0.1,13.53969955444336,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.1927957683801651
img_0030.png,img_049.png,730,brightness,4,0.2,13.53969955444336,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.1964319795370102
img_0031.png,img_049.png,730,brightness,5,0.35,13.53969955444336,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.21332067251205444
img_0032.png,img_049.png,730,contrast,1,0.9,13.53969955444336,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.1897869110107422
img_0033.png,img_049.png,730,contrast,2,0.75,13.53969955444336,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.1910904496908188
img_0034.png,img_049.png,730,contrast,3,0.6,13.53969955444336,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.19217750430107117
img_0035.png,img_049.png,730,contrast,4,0.45,13.53969955444336,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.19526652991771698
img_0036.png,img_049.png,730,contrast,5,0.3,13.53969955444336,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.20364341139793396
img_0037.png,img_049.png,730,noise,1,0.01,13.53969955444336,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.19395779073238373
img_0038.png,img_049.png,730,noise,2,0.02,13.53969955444336,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.1917409747838974
img_0039.png,img_049.png,730,noise,3,0.04,13.53969955444336,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.1851472407579422
img_0040.png,img_049.png,730,noise,4,0.08,13.53969955444336,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2523077726364136
img_0041.png,img_049.png,730,noise,5,0.15,13.53969955444336,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2865288257598877
img_0042.png,img_049.png,730,blur,1,0.5,13.53969955444336,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.1865723580121994
img_0043.png,img_049.png,730,blur,2,1.0,13.53969955444336,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.18908698856830597
img_0044.png,img_049.png,730,blur,3,2.0,13.53969955444336,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.22135820984840393
img_0045.png,img_049.png,730,blur,4,3.5,13.53969955444336,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2693464756011963
img_0046.png,img_049.png,730,blur,5,6.0,13.53969955444336,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.32451310753822327
img_0047.png,img_049.png,730,resolution,1,1.5,13.53969955444336,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.1995137631893158
img_0048.png,img_049.png,730,resolution,2,2.0,13.53969955444336,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.19550803303718567
img_0049.png,img_049.png,730,resolution,3,3.0,13.53969955444336,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2046685516834259
img_0050.png,img_049.png,730,resolution,4,4.0,13.53969955444336,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.23278369009494781
img_0051.png,img_049.png,730,resolution,5,6.0,13.53969955444336,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2552185654640198
img_0052.png,img_042.png,745,clean,0,0.0,13.720230102539062,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.19375306367874146
img_0053.png,img_042.png,745,brightness,1,0.02,13.720230102539062,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.1934657245874405
img_0054.png,img_042.png,745,brightness,2,0.05,13.720230102539062,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.1938983052968979
img_0055.png,img_042.png,745,brightness,3,0.1,13.720230102539062,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.19615067541599274
img_0056.png,img_042.png,745,brightness,4,0.2,13.720230102539062,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2041044533252716
img_0057.png,img_042.png,745,brightness,5,0.35,13.720230102539062,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.19941069185733795
img_0058.png,img_042.png,745,contrast,1,0.9,13.720230102539062,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.19372648000717163
img_0059.png,img_042.png,745,contrast,2,0.75,13.720230102539062,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.1941204071044922
img_0060.png,img_042.png,745,contrast,3,0.6,13.720230102539062,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.19546717405319214
img_0061.png,img_042.png,745,contrast,4,0.45,13.720230102539062,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.1940310001373291
img_0062.png,img_042.png,745,contrast,5,0.3,13.720230102539062,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.19712556898593903
img_0063.png,img_042.png,745,noise,1,0.01,13.720230102539062,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.20539520680904388
img_0064.png,img_042.png,745,noise,2,0.02,13.720230102539062,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.1984071284532547
img_0065.png,img_042.png,745,noise,3,0.04,13.720230102539062,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2093234658241272
img_0066.png,img_042.png,745,noise,4,0.08,13.720230102539062,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2548312842845917
img_0067.png,img_042.png,745,noise,5,0.15,13.720230102539062,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2843751907348633
img_0068.png,img_042.png,745,blur,1,0.5,13.720230102539062,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.19636058807373047
img_0069.png,img_042.png,745,blur,2,1.0,13.720230102539062,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.19695596396923065
img_0070.png,img_042.png,745,blur,3,2.0,13.720230102539062,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.24758750200271606
img_0071.png,img_042.png,745,blur,4,3.5,13.720230102539062,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.30874910950660706
img_0072.png,img_042.png,745,blur,5,6.0,13.720230102539062,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.33716535568237305
img_0073.png,img_042.png,745,resolution,1,1.5,13.720230102539062,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2092713713645935
img_0074.png,img_042.png,745,resolution,2,2.0,13.720230102539062,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.20747137069702148
img_0075.png,img_042.png,745,resolution,3,3.0,13.720230102539062,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2321327030658722
img_0076.png,img_042.png,745,resolution,4,4.0,13.720230102539062,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.27063849568367004
img_0077.png,img_042.png,745,resolution,5,6.0,13.720230102539062,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.27532732486724854
img_0078.png,img_078.png,756,clean,0,0.0,13.514545440673828,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.22710901498794556
img_0079.png,img_078.png,756,brightness,1,0.02,13.514545440673828,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2230968326330185
img_0080.png,img_078.png,756,brightness,2,0.05,13.514545440673828,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2177293598651886
img_0081.png,img_078.png,756,brightness,3,0.1,13.514545440673828,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.21375592052936554
img_0082.png,img_078.png,756,brightness,4,0.2,13.514545440673828,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.21137672662734985
img_0083.png,img_078.png,756,brightness,5,0.35,13.514545440673828,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.21379926800727844
img_0084.png,img_078.png,756,contrast,1,0.9,13.514545440673828,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.22664009034633636
img_0085.png,img_078.png,756,contrast,2,0.75,13.514545440673828,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.22350364923477173
img_0086.png,img_078.png,756,contrast,3,0.6,13.514545440673828,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.22394336760044098
img_0087.png,img_078.png,756,contrast,4,0.45,13.514545440673828,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2275792360305786
img_0088.png,img_078.png,756,contrast,5,0.3,13.514545440673828,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.23838798701763153
img_0089.png,img_078.png,756,noise,1,0.01,13.514545440673828,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.22618985176086426
img_0090.png,img_078.png,756,noise,2,0.02,13.514545440673828,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.22080405056476593
img_0091.png,img_078.png,756,noise,3,0.04,13.514545440673828,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.21186766028404236
img_0092.png,img_078.png,756,noise,4,0.08,13.514545440673828,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.27696821093559265
img_0093.png,img_078.png,756,noise,5,0.15,13.514545440673828,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.3164904713630676
img_0094.png,img_078.png,756,blur,1,0.5,13.514545440673828,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.22272294759750366
img_0095.png,img_078.png,756,blur,2,1.0,13.514545440673828,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2277306616306305
img_0096.png,img_078.png,756,blur,3,2.0,13.514545440673828,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.26209211349487305
img_0097.png,img_078.png,756,blur,4,3.5,13.514545440673828,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.3298947811126709
img_0098.png,img_078.png,756,blur,5,6.0,13.514545440673828,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.3539775609970093
img_0099.png,img_078.png,756,resolution,1,1.5,13.514545440673828,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.22792896628379822
img_0100.png,img_078.png,756,resolution,2,2.0,13.514545440673828,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.22351598739624023
img_0101.png,img_078.png,756,resolution,3,3.0,13.514545440673828,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2332572638988495
img_0102.png,img_078.png,756,resolution,4,4.0,13.514545440673828,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2458266317844391
img_0103.png,img_078.png,756,resolution,5,6.0,13.514545440673828,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2810575067996979
img_0104.png,img_007.png,771,clean,0,0.0,13.37763214111328,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2141038030385971
img_0105.png,img_007.png,771,brightness,1,0.02,13.37763214111328,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.21287772059440613
img_0106.png,img_007.png,771,brightness,2,0.05,13.37763214111328,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.21087248623371124
img_0107.png,img_007.png,771,brightness,3,0.1,13.37763214111328,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2072044312953949
img_0108.png,img_007.png,771,brightness,4,0.2,13.37763214111328,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.20779435336589813
img_0109.png,img_007.png,771,brightness,5,0.35,13.37763214111328,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.22096696496009827
img_0110.png,img_007.png,771,contrast,1,0.9,13.37763214111328,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.20981307327747345
img_0111.png,img_007.png,771,contrast,2,0.75,13.37763214111328,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.20661482214927673
img_0112.png,img_007.png,771,contrast,3,0.6,13.37763214111328,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2037762999534607
img_0113.png,img_007.png,771,contrast,4,0.45,13.37763214111328,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.20264708995819092
img_0114.png,img_007.png,771,contrast,5,0.3,13.37763214111328,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2074759602546692
img_0115.png,img_007.png,771,noise,1,0.01,13.37763214111328,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2228291630744934
img_0116.png,img_007.png,771,noise,2,0.02,13.37763214111328,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.22011636197566986
img_0117.png,img_007.png,771,noise,3,0.04,13.37763214111328,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.19110672175884247
img_0118.png,img_007.png,771,noise,4,0.08,13.37763214111328,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2636115849018097
img_0119.png,img_007.png,771,noise,5,0.15,13.37763214111328,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.3015737235546112
img_0120.png,img_007.png,771,blur,1,0.5,13.37763214111328,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.206098273396492
img_0121.png,img_007.png,771,blur,2,1.0,13.37763214111328,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2043914943933487
img_0122.png,img_007.png,771,blur,3,2.0,13.37763214111328,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.26008307933807373
img_0123.png,img_007.png,771,blur,4,3.5,13.37763214111328,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.3004964590072632
img_0124.png,img_007.png,771,blur,5,6.0,13.37763214111328,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.3380082845687866
img_0125.png,img_007.png,771,resolution,1,1.5,13.37763214111328,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.22035996615886688
img_0126.png,img_007.png,771,resolution,2,2.0,13.37763214111328,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2182997465133667
img_0127.png,img_007.png,771,resolution,3,3.0,13.37763214111328,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.22651851177215576
img_0128.png,img_007.png,771,resolution,4,4.0,13.37763214111328,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2307632565498352
img_0129.png,img_007.png,771,resolution,5,6.0,13.37763214111328,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.3203027844429016
img_0130.png,img_058.png,782,clean,0,0.0,13.591099739074709,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.18112397193908691
img_0131.png,img_058.png,782,brightness,1,0.02,13.591099739074709,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.18143464624881744
img_0132.png,img_058.png,782,brightness,2,0.05,13.591099739074709,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.17961369454860687
img_0133.png,img_058.png,782,brightness,3,0.1,13.591099739074709,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.1774321049451828
img_0134.png,img_058.png,782,brightness,4,0.2,13.591099739074709,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.17504271864891052
img_0135.png,img_058.png,782,brightness,5,0.35,13.591099739074709,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.1865752935409546
img_0136.png,img_058.png,782,contrast,1,0.9,13.591099739074709,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.18054106831550598
img_0137.png,img_058.png,782,contrast,2,0.75,13.591099739074709,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.17687252163887024
img_0138.png,img_058.png,782,contrast,3,0.6,13.591099739074709,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.1738990992307663
img_0139.png,img_058.png,782,contrast,4,0.45,13.591099739074709,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.17388908565044403
img_0140.png,img_058.png,782,contrast,5,0.3,13.591099739074709,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.17722317576408386
img_0141.png,img_058.png,782,noise,1,0.01,13.591099739074709,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.18339385092258453
img_0142.png,img_058.png,782,noise,2,0.02,13.591099739074709,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.18299846351146698
img_0143.png,img_058.png,782,noise,3,0.04,13.591099739074709,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.19338247179985046
img_0144.png,img_058.png,782,noise,4,0.08,13.591099739074709,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.24654024839401245
img_0145.png,img_058.png,782,noise,5,0.15,13.591099739074709,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2789556682109833
img_0146.png,img_058.png,782,blur,1,0.5,13.591099739074709,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.17688299715518951
img_0147.png,img_058.png,782,blur,2,1.0,13.591099739074709,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.17236384749412537
img_0148.png,img_058.png,782,blur,3,2.0,13.591099739074709,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.228966623544693
img_0149.png,img_058.png,782,blur,4,3.5,13.591099739074709,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2635445296764374
img_0150.png,img_058.png,782,blur,5,6.0,13.591099739074709,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.3076668083667755
img_0151.png,img_058.png,782,resolution,1,1.5,13.591099739074709,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.17506013810634613
img_0152.png,img_058.png,782,resolution,2,2.0,13.591099739074709,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.1704317331314087
img_0153.png,img_058.png,782,resolution,3,3.0,13.591099739074709,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.18393100798130035
img_0154.png,img_058.png,782,resolution,4,4.0,13.591099739074709,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.2015082687139511
img_0155.png,img_058.png,782,resolution,5,6.0,13.591099739074709,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.26729699969291687
img_0156.png,img_034.png,796,clean,0,0.0,13.759241104125977,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.17665673792362213
img_0157.png,img_034.png,796,brightness,1,0.02,13.759241104125977,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.17573118209838867
img_0158.png,img_034.png,796,brightness,2,0.05,13.759241104125977,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.17467989027500153
img_0159.png,img_034.png,796,brightness,3,0.1,13.759241104125977,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.17266865074634552
img_0160.png,img_034.png,796,brightness,4,0.2,13.759241104125977,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.1726415455341339
img_0161.png,img_034.png,796,brightness,5,0.35,13.759241104125977,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.1911114603281021
img_0162.png,img_034.png,796,contrast,1,0.9,13.759241104125977,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.17589567601680756
img_0163.png,img_034.png,796,contrast,2,0.75,13.759241104125977,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.1736934930086136
img_0164.png,img_034.png,796,contrast,3,0.6,13.759241104125977,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.17178940773010254
img_0165.png,img_034.png,796,contrast,4,0.45,13.759241104125977,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.16902726888656616
img_0166.png,img_034.png,796,contrast,5,0.3,13.759241104125977,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.1669960916042328
img_0167.png,img_034.png,796,noise,1,0.01,13.759241104125977,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.17586040496826172
img_0168.png,img_034.png,796,noise,2,0.02,13.759241104125977,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.177863210439682
img_0169.png,img_034.png,796,noise,3,0.04,13.759241104125977,3.0,7381.490499187176,4797.057954421177,265.5,3133.69431607666,3.50100833990674,0.18385475873947144
